x,z
12612.6126126126,-340.235874329286
12712.7127127127,-234.284574722466
12812.8128128128,-189.774588675617
12912.9129129129,-561.466001321442
13013.013013013,-465.462223218785
13113.1131131131,-225.67301773836
13213.2132132132,-754.082341523048
13313.3133133133,-467.798933665614
13413.4134134134,-979.245705687009
13513.5135135135,-969.625360924503
13613.6136136136,-892.938473696616
13713.7137137137,-13.7674845586661
13813.8138138138,-434.058236565436
13913.9139139139,-16.8872812985774
14014.014014014,-616.384662716893
14114.1141141141,-922.635224433189
14214.2142142142,-117.660350170923
14314.3143143143,-181.010010028219
14414.4144144144,-40.0676145562483
14514.5145145145,-257.513114561484
14614.6146146146,-306.148748543683
14714.7147147147,-315.676413728995
14814.8148148148,-915.680943459295
14914.9149149149,-994.075686486021
15015.015015015,-945.978141760307
15115.1151151151,-955.553256397656
15215.2152152152,-865.431151139774
15315.3153153153,-258.664878134319
15415.4154154154,-860.69670565722
15515.5155155155,-770.472223875584
15615.6156156156,-284.587905559566
15715.7157157157,-648.187485345718
15815.8158158158,-829.781266454905
15915.9159159159,-780.83607075617
16016.016016016,-36.9975088092584
16116.1161161161,-864.192221808826
16216.2162162162,-662.760896839919
16316.3163163163,-420.862722238205
16416.4164164164,-365.691261427754
16516.5165165165,-296.566733724949
16616.6166166166,-767.625682176713
16716.7167167167,-214.413234045726
16816.8168168168,-463.407789656119
16916.9169169169,-470.149493247582
17017.017017017,-331.416318667123
17117.1171171171,-647.921258347335
17217.2172172172,-987.85279548966
17317.3173173173,-747.27507637438
17417.4174174174,-613.070057244949
17517.5175175175,-319.993365564667
17617.6176176176,-837.68221865152
17717.7177177177,-371.92938344258
17817.8178178178,-447.121558416252
17917.9179179179,-915.4276377524
18018.018018018,-163.941518410434
18118.1181181181,-639.131931009948
18218.2182182182,-961.313522203231
18318.3183183183,-594.717110453782
18418.4184184184,-614.596668727203
18518.5185185185,-200.244686149576
18618.6186186186,-939.748826483016
18718.7187187187,-31.7955298916944
18818.8188188188,-614.5495047164
18918.9189189189,-911.734836751851
19019.019019019,-475.998670734163
19119.1191191191,-483.440032883246
19219.2192192192,-319.398011409486
19319.3193193193,-378.279370009781
19419.4194194194,-930.848737464397
19519.5195195195,-757.034639669282
19619.6196196196,-246.554839611817
19719.7197197197,-564.437781402675
19819.8198198198,-225.757483931877
19919.9199199199,-880.449718191128
20020.02002002,-470.27263950251
20120.1201201201,-616.239472620234
20220.2202202202,-578.015867811456
20320.3203203203,-315.195708343626
20420.4204204204,-493.492672099142
20520.5205205205,-846.493920044919
20620.6206206206,-112.621235846722
20720.7207207207,-594.639780179213
20820.8208208208,-751.198372523128
20920.9209209209,-362.682295237812
21021.021021021,-323.663868550776
21121.1211211211,-307.609484726142
21221.2212212212,-309.003794220322
21321.3213213213,-702.752966557813
21421.4214214214,-821.120909280467
21521.5215215215,-826.547850243425
21621.6216216216,-774.811194815
21721.7217217217,-335.45882157336
21821.8218218218,-796.493155358661
21921.9219219219,-771.408502570142
22022.022022022,-523.765389407365
22122.1221221221,-395.375666854308
22222.2222222222,-20.3634583202719
22322.3223223223,-406.828387556135
22422.4224224224,-126.425170796539
22522.5225225225,-460.430357443888
22622.6226226226,-966.397583607341
22722.7227227227,-735.317723300367
22822.8228228228,-154.536552586805
22922.9229229229,-882.52471895253
23023.023023023,-541.30426140532
23123.1231231231,-54.0454276032065
23223.2232232232,-268.760682127967
23323.3233233233,-750.883056453967
23423.4234234234,-727.672392699399
23523.5235235235,-816.041493920553
23623.6236236236,-43.3159369907528
23723.7237237237,-783.931635763144
23823.8238238238,-563.630271690596
23923.9239239239,-38.8545881763165
24024.024024024,-802.983783815145
24124.1241241241,-88.663755421013
24224.2242242242,-171.50986422019
24324.3243243243,-702.796497076215
24424.4244244244,-347.774673019578
24524.5245245245,-502.738864237531
24624.6246246246,-299.010726284623
24724.7247247247,-194.292096816394
24824.8248248248,-670.33516629067
24924.9249249249,-2.81537972491253
25025.025025025,-58.09344073681
25125.1251251251,-504.160733766046
25225.2252252252,-777.361595720304
25325.3253253253,-601.338307716957
25425.4254254254,-775.931311740043
25525.5255255255,-648.779430080834
25625.6256256256,-988.378268455791
25725.7257257257,-376.833467307627
25825.8258258258,-848.769801560327
25925.9259259259,-295.480083387672
26026.026026026,-504.872342715505
26126.1261261261,-741.770168096917
26226.2262262262,-722.981477151073
26326.3263263263,-912.544461876783
26426.4264264264,-637.488128606617
26526.5265265265,-688.683170887449
26626.6266266266,-802.081649552206
26726.7267267267,-98.8648234772093
26826.8268268268,-93.5156215873328
26926.9269269269,-588.473631571788
27027.027027027,-24.2364978113334
27127.1271271271,-178.977174358064
27227.2272272272,-122.885437884812
27327.3273273273,-563.802238220827
27427.4274274274,-882.146488861222
27527.5275275275,-68.0141980713046
27627.6276276276,-69.1499371730292
27727.7277277277,-204.741345886557
27827.8278278278,-84.6615545777728
27927.9279279279,-933.752165307059
28028.028028028,-591.979085328158
28128.1281281281,-766.832132594808
28228.2282282282,-99.6299719270765
28328.3283283283,-775.670200079692
28428.4284284284,-541.467585835511
28528.5285285285,-656.229127472605
28628.6286286286,-342.653670809241
28728.7287287287,-476.74897672514
28828.8288288288,-184.255174571341
28928.9289289289,-804.962745374566
29029.029029029,-482.663304240608
29129.1291291291,-553.20491741234
29229.2292292292,-144.978802036103
29329.3293293293,-365.358567044866
29429.4294294294,-735.625640962717
29529.5295295295,-996.08760867874
29629.6296296296,-56.5471464462138
29729.7297297297,-645.767882743472
29829.8298298298,-576.582450751175
29929.9299299299,-922.610405751609
30030.03003003,-290.886377099896
30130.1301301301,-85.8094128901064
30230.2302302302,-158.443557713089
30330.3303303303,-934.577763077823
30430.4304304304,-103.218396473001
30530.5305305305,-584.852075621614
30630.6306306306,-721.815516304382
30730.7307307307,-869.253235346631
30830.8308308308,-471.639000718821
30930.9309309309,-199.137257043023
31031.031031031,-632.573793268159
31131.1311311311,-742.268890161704
31231.2312312312,-886.533944191219
31331.3313313313,-892.077362086457
31431.4314314314,-984.032277695856
31531.5315315315,-921.25233787592
31631.6316316316,-85.5372549121416
31731.7317317317,-401.604576661492
31831.8318318318,-524.440289712523
31931.9319319319,-273.801325089045
32032.032032032,-990.013213316059
32132.1321321321,-25.8638544547193
32232.2322322322,-980.597535824222
32332.3323323323,-345.180861670094
32432.4324324324,-849.22126086695
32532.5325325325,-517.805625483416
32632.6326326326,-477.78237566065
32732.7327327327,-332.886204712001
32832.8328328328,-473.838638881003
32932.9329329329,-371.942167973172
33033.033033033,-837.189459013713
33133.1331331331,-898.721628101353
33233.2332332332,-144.20955687853
33333.3333333333,-295.182563484466
33433.4334334334,-820.348384324003
33533.5335335335,-270.452329345866
33633.6336336336,-64.2535079283995
33733.7337337337,-932.053753326943
33833.8338338338,-35.4994514874878
33933.9339339339,-500.044370577034
34034.034034034,-206.691806364801
34134.1341341341,-452.968372463894
34234.2342342342,-601.832143948658
34334.3343343343,-848.562462084926
34434.4344344344,-839.842517319657
34534.5345345345,-614.114773901481
34634.6346346346,-991.668465472205
34734.7347347347,-120.054144144693
34834.8348348348,-849.734663330716
34934.9349349349,-235.397398844832
35035.035035035,-67.6873683894504
35135.1351351351,-325.161804163324
35235.2352352352,-955.344778306892
35335.3353353353,-643.725719137481
35435.4354354354,-718.83825626984
35535.5355355355,-247.780217533105
35635.6356356356,-100.388232037933
35735.7357357357,-347.830503222214
35835.8358358358,-265.839534020406
35935.9359359359,-418.970388276197
36036.036036036,-4.90255512889359
36136.1361361361,-593.507094663115
36236.2362362362,-127.614218042308
36336.3363363363,-531.138247473393
36436.4364364364,-429.603908651461
36536.5365365365,-985.157796199525
36636.6366366366,-210.574956304346
36736.7367367367,-122.882873290386
36836.8368368368,-959.864200204478
36936.9369369369,-117.334406582034
37037.037037037,-610.553686644718
37137.1371371371,-339.452850427631
37237.2372372372,-402.290129662949
37337.3373373373,-395.358566006284
37437.4374374374,-828.1686204598
37537.5375375375,-572.174652188889
37637.6376376376,-72.8421791662123
37737.7377377377,-269.622471717348
37837.8378378378,-87.1753738263896
37937.9379379379,-747.93407550835
38038.038038038,-450.378887350883
38138.1381381381,-972.727013740504
38238.2382382382,-862.689582242409
38338.3383383383,-872.442365441128
38438.4384384384,-486.261619720626
38538.5385385385,-981.871681145294
38638.6386386386,-917.959687853284
38738.7387387387,-902.619252541758
38838.8388388388,-846.320708861191
38938.9389389389,-581.170644120209
39039.039039039,-2.31713082267004
39139.1391391391,-542.400090748499
39239.2392392392,-788.862556830332
39339.3393393393,-502.244414589606
39439.4394394394,-388.747135204689
39539.5395395395,-220.554509296609
39639.6396396396,-544.014905023002
39739.7397397397,-471.243799640793
39839.8398398398,-761.824985770211
39939.9399399399,-384.516583023508
40040.04004004,-541.733221580066
40140.1401401401,-781.182090960829
40240.2402402402,-698.559443310776
40340.3403403403,-153.137233862242
40440.4404404404,-924.31469000704
40540.5405405405,-703.871093271712
40640.6406406406,-813.193491659442
40740.7407407407,-597.33883968037
40840.8408408408,-199.451293554919
40940.9409409409,-197.132098316309
41041.041041041,-727.44053447414
41141.1411411411,-863.79527804344
41241.2412412412,-457.518331248293
41341.3413413413,-522.930121662216
41441.4414414414,-280.073054163184
41541.5415415415,-525.268231307523
41641.6416416416,-876.49877107417
41741.7417417417,-838.197338433857
41841.8418418418,-881.025682532475
41941.9419419419,-228.249951644748
42042.042042042,-112.306693206123
42142.1421421421,-835.890938593277
42242.2422422422,-359.380637345459
42342.3423423423,-531.543061712508
42442.4424424424,-327.139516557781
42542.5425425425,-930.091325028269
42642.6426426426,-41.8068018036843
42742.7427427427,-199.321073527379
42842.8428428428,-294.857085276711
42942.9429429429,-602.939270626089
43043.043043043,-633.018499368617
43143.1431431431,-719.111880031177
43243.2432432432,-753.767065450199
43343.3433433433,-63.436978647205
43443.4434434434,-688.261215655423
43543.5435435435,-897.505637784236
43643.6436436436,-378.068450217324
43743.7437437437,-435.923355691312
43843.8438438438,-163.155280365317
43943.9439439439,-839.954596343798
44044.044044044,-514.032059424205
44144.1441441441,-84.5703591641559
44244.2442442442,-266.670569314171
44344.3443443443,-589.68117819006
44444.4444444444,-388.019794824601
44544.5445445445,-395.163128335753
44644.6446446446,-891.61149720504
44744.7447447447,-111.130522660272
44844.8448448448,-395.651165774702
44944.9449449449,-938.74359589138
45045.045045045,-895.345860036572
45145.1451451451,-679.745921723185
45245.2452452452,-92.8664189473736
45345.3453453453,-7.71596623605242
45445.4454454454,-607.008382321551
45545.5455455455,-906.617727673387
45645.6456456456,-421.817107986177
45745.7457457457,-590.62267800529
45845.8458458458,-835.107550086466
45945.9459459459,-665.268865308793
46046.046046046,-290.377437601558
46146.1461461461,-596.1928109302
46246.2462462462,-375.043914037485
46346.3463463463,-608.972451189213
46446.4464464464,-452.920676072598
46546.5465465465,-697.478479123171
46646.6466466466,-542.65043546291
46746.7467467467,-406.430054314381
46846.8468468468,-136.438669212282
46946.9469469469,-888.953152892816
47047.047047047,-630.944942347257
47147.1471471471,-210.721160803593
47247.2472472472,-888.337399070965
47347.3473473473,-703.2454588276
47447.4474474474,-933.380582806755
47547.5475475475,-981.915318059763
47647.6476476476,-594.757072688198
47747.7477477477,-519.570035001707
47847.8478478479,-385.470387010331
47947.9479479479,-524.681000340069
48048.048048048,-787.864787789986
48148.1481481481,-731.998350475608
48248.2482482482,-690.831203590741
48348.3483483484,-449.382364508087
48448.4484484484,-801.437157013981
48548.5485485485,-973.966933965952
48648.6486486486,-258.367607885722
48748.7487487487,-954.614078989518
48848.8488488489,-777.87677674047
48948.9489489489,-977.378761742954
49049.049049049,-105.828538328841
49149.1491491491,-980.798025286051
49249.2492492492,-66.1430006602411
49349.3493493494,-385.5750367642
49449.4494494495,-60.7041031329725
49549.5495495495,-122.133722926608
49649.6496496496,-869.033776609392
49749.7497497497,-608.420118958129
49849.8498498499,-992.069085106538
49949.94994995,-373.3628683824
50050.05005005,-379.04853324123
50150.1501501501,-71.1924084602194
50250.2502502503,-976.016758528625
50350.3503503504,-7.75648760898739
50450.4504504505,-826.594605081256
50550.5505505505,-96.6410014197474
50650.6506506506,-961.844265556675
50750.7507507508,-473.596544575885
50850.8508508509,-496.540368516074
50950.950950951,-164.466889784887
51051.0510510511,-126.681809839682
51151.1511511511,-923.916878578248
51251.2512512513,-974.952896032872
51351.3513513514,-224.478009827647
51451.4514514515,-27.2703548579483
51551.5515515516,-711.815777704704
51651.6516516516,-51.2375607959937
51751.7517517518,-980.856258508536
51851.8518518519,-865.5479594744
51951.951951952,-93.6260465787603
52052.0520520521,-890.334981891596
52152.1521521521,-702.669137952535
52252.2522522523,-245.299863466826
52352.3523523524,-97.1937265117136
52452.4524524525,-528.763152332504
52552.5525525526,-893.608433948031
52652.6526526527,-953.080075283146
52752.7527527528,-178.294067584088
52852.8528528529,-887.386560351675
52952.952952953,-902.991387365338
53053.0530530531,-912.005283679086
53153.1531531532,-425.031242045234
53253.2532532533,-710.104324552236
53353.3533533534,-157.816007323294
53453.4534534535,-954.207384672674
53553.5535535536,-842.252226879503
53653.6536536537,-56.3747112289884
53753.7537537538,-428.133888368549
53853.8538538539,-546.845978030797
53953.953953954,-317.771932397823
54054.0540540541,-32.7651583457443
54154.1541541542,-835.347655012872
54254.2542542543,-29.2882098924758
54354.3543543544,-801.119923135865
54454.4544544545,-757.432098410832
54554.5545545546,-394.328933161922
54654.6546546547,-803.473354637666
54754.7547547548,-147.239762424726
54854.8548548549,-257.134059171775
54954.954954955,-940.919495452029
55055.0550550551,-776.746385573897
55155.1551551552,-242.772448466303
55255.2552552553,-177.467062950361
55355.3553553554,-687.771600497007
55455.4554554555,-603.901484757503
55555.5555555556,-563.096438769471
55655.6556556557,-904.69175145757
55755.7557557558,-607.611013861239
55855.8558558559,-822.583732855255
55955.955955956,-669.491524607049
56056.0560560561,-881.124072534396
56156.1561561562,-402.355342646877
56256.2562562563,-681.176479645431
56356.3563563564,-107.962566720412
56456.4564564565,-447.778053255818
56556.5565565566,-488.156897495368
56656.6566566567,-89.9635858841289
56756.7567567568,-182.887882928629
56856.8568568569,-794.879654660813
56956.956956957,-676.854308691604
57057.0570570571,-996.129565317032
57157.1571571572,-361.919650408814
57257.2572572573,-859.09675045217
57357.3573573574,-400.202406310706
57457.4574574575,-461.168103800114
57557.5575575576,-788.796687692886
57657.6576576577,-719.898334288977
57757.7577577578,-422.579676265069
57857.8578578579,-187.571586335069
57957.957957958,-402.57050948691
58058.0580580581,-567.602015702719
58158.1581581582,-55.0152965795391
58258.2582582583,-326.410615752963
58358.3583583584,-100.700551153309
58458.4584584585,-740.746777045609
58558.5585585586,-471.53330278616
58658.6586586587,-659.789440167117
58758.7587587588,-914.999262133019
58858.8588588589,-761.613436440458
58958.958958959,-404.185833454894
59059.0590590591,-848.324212180417
59159.1591591592,-149.565319410448
59259.2592592593,-160.980106745159
59359.3593593594,-744.707350315445
59459.4594594595,-418.734732945772
59559.5595595596,-636.828085419922
59659.6596596597,-772.848382245551
59759.7597597598,-755.15256252953
59859.8598598599,-910.705849850592
59959.95995996,-163.520683568173
60060.0600600601,-115.036380090561
60160.1601601602,-436.201020043059
60260.2602602603,-817.433420751328
60360.3603603604,-405.529662260448
60460.4604604605,-593.674488423594
60560.5605605606,-826.86331786604
60660.6606606607,-731.827697396107
60760.7607607608,-288.064891094829
60860.8608608609,-792.07588233709
60960.960960961,-587.172099765834
61061.0610610611,-529.99302532475
61161.1611611612,-328.526539218104
61261.2612612613,-94.9881713827769
61361.3613613614,-405.429000894145
61461.4614614615,-288.437716825442
61561.5615615616,-541.964053146672
61661.6616616617,-933.982900916573
61761.7617617618,-324.539120758128
61861.8618618619,-275.888081749608
61961.961961962,-282.156095190256
62062.0620620621,-606.867797227192
62162.1621621622,-223.360793269867
62262.2622622623,-606.579682458327
62362.3623623624,-68.2011409605282
62462.4624624625,-37.6718248114872
62562.5625625626,-699.914973416809
62662.6626626627,-454.927505357619
62762.7627627628,-105.930833056641
62862.8628628629,-131.762338442414
62962.962962963,-77.484572995733
63063.0630630631,-650.668993698972
63163.1631631632,-239.597406992929
63263.2632632633,-197.194224576067
63363.3633633634,-676.400633372526
63463.4634634635,-120.013947766634
63563.5635635636,-263.646204662758
63663.6636636637,-253.457788068965
63763.7637637638,-850.220120284017
63863.8638638639,-673.936477847691
63963.963963964,-599.72080164458
64064.0640640641,-261.410957294154
64164.1641641642,-104.513621457327
64264.2642642643,-349.475795694347
64364.3643643644,-737.014697494821
64464.4644644645,-756.929474810586
64564.5645645646,-790.03317793611
64664.6646646647,-140.88269558029
64764.7647647648,-996.812681294426
64864.8648648649,-967.901924680257
64964.964964965,-494.849855852991
65065.0650650651,-764.260791699895
65165.1651651652,-895.086364223763
65265.2652652653,-235.526987757395
65365.3653653654,-95.4602969093187
65465.4654654655,-396.379071046516
65565.5655655656,-329.410828266491
65665.6656656657,-29.751153122115
65765.7657657658,-874.155168047947
65865.8658658659,-911.082983196276
65965.965965966,-877.001667862834
66066.0660660661,-959.667720557375
66166.1661661662,-678.352121335678
66266.2662662663,-82.9294931641743
66366.3663663664,-735.565070242912
66466.4664664665,-834.919203423179
66566.5665665666,-376.175938348104
66666.6666666667,-831.042952680741
66766.7667667668,-566.944582485613
66866.8668668669,-373.847413776621
66966.966966967,-302.909094593253
67067.0670670671,-455.429436777351
67167.1671671672,-940.892860319522
67267.2672672673,-515.051053320513
67367.3673673674,-941.694816159886
67467.4674674675,-319.672255346319
67567.5675675676,-554.528397909987
67667.6676676677,-828.676818168346
67767.7677677678,-412.71578216839
67867.8678678679,-243.611720610579
67967.967967968,-894.161024362122
68068.0680680681,-355.862580558229
68168.1681681682,-219.721083241625
68268.2682682683,-516.463698906298
68368.3683683684,-255.19010427022
68468.4684684685,-394.085693849604
68568.5685685686,-103.148205515987
68668.6686686687,-395.721226436552
68768.7687687688,-228.301395545259
68868.8688688689,-932.328183728954
68968.968968969,-565.88791573751
69069.0690690691,-434.497927269324
69169.1691691692,-683.522742085861
69269.2692692693,-778.505511341656
69369.3693693694,-0.319790965843225
69469.4694694695,-362.722928703966
69569.5695695696,-710.160283869763
69669.6696696697,-894.199129797472
69769.7697697698,-348.819271691844
69869.8698698699,-736.002355844989
69969.96996997,-976.663200394599
70070.0700700701,-837.175303712413
70170.1701701702,-182.58288840533
70270.2702702703,-841.974515746484
70370.3703703704,-715.904749932166
70470.4704704705,-777.235091154601
70570.5705705706,-639.667172414959
70670.6706706707,-765.326135200192
70770.7707707708,-922.820298756859
70870.8708708709,-117.987764047614
70970.970970971,-444.903477044813
71071.0710710711,-388.242961979603
71171.1711711712,-327.342615421908
71271.2712712713,-420.117419271396
71371.3713713714,-900.343820866207
71471.4714714715,-173.899002017651
71571.5715715716,-542.756039923176
71671.6716716717,-171.318528129782
71771.7717717718,-674.591100086939
71871.8718718719,-424.161490755628
71971.971971972,-0.795499559562485
72072.0720720721,-204.225064432356
72172.1721721722,-109.922312897709
72272.2722722723,-977.313636514386
72372.3723723724,-923.382094456942
72472.4724724725,-598.65568682948
72572.5725725726,-563.051548467011
72672.6726726727,-713.203724373378
72772.7727727728,-493.138704783443
72872.8728728729,-691.795996191208
72972.972972973,-809.484798525633
73073.0730730731,-520.449471625005
73173.1731731732,-636.241193947697
73273.2732732733,-559.005693141045
73373.3733733734,-376.169121364217
73473.4734734735,-348.275170736053
73573.5735735736,-68.5534198346003
73673.6736736737,-730.571488627137
73773.7737737738,-191.527098522515
73873.8738738739,-397.24483458416
73973.973973974,-454.104061675904
74074.0740740741,-17.0713356673763
74174.1741741742,-785.422001599388
74274.2742742743,-134.453761214484
74374.3743743744,-954.170008216193
74474.4744744745,-738.491171359595
74574.5745745746,-757.961840421347
74674.6746746747,-964.211495921163
74774.7747747748,-304.136371196901
74874.8748748749,-248.904981089064
74974.974974975,-72.1677384919508
75075.0750750751,-967.80178995545
75175.1751751752,-341.547169707749
75275.2752752753,-660.519670608964
75375.3753753754,-861.800526161851
75475.4754754755,-404.389132854777
75575.5755755756,-903.483168746812
75675.6756756757,-785.816247521937
75775.7757757758,-593.662947901076
75875.8758758759,-40.8828308833694
75975.975975976,-279.162094627653
76076.0760760761,-684.582155900541
76176.1761761762,-528.125530887146
76276.2762762763,-392.441611944587
76376.3763763764,-714.320820969913
76476.4764764765,-816.749150064017
76576.5765765766,-590.345537466864
76676.6766766767,-972.947682777739
76776.7767767768,-960.274431834467
76876.8768768769,-785.175461874181
76976.976976977,-806.772754526368
77077.0770770771,-199.35999129229
77177.1771771772,-910.766904369479
77277.2772772773,-59.9676749464217
77377.3773773774,-80.0315533833399
77477.4774774775,-939.19222749784
77577.5775775776,-446.676791603901
77677.6776776777,-212.406322513325
77777.7777777778,-301.805366669474
77877.8778778779,-516.998677728139
77977.977977978,-14.6336959599624
78078.0780780781,-543.441475888462
78178.1781781782,-481.763800583372
78278.2782782783,-394.753533911264
78378.3783783784,-318.347113514059
78478.4784784785,-572.736717857424
78578.5785785786,-564.593768269176
78678.6786786787,-172.623751437403
78778.7787787788,-545.111515541333
78878.8788788789,-918.866779746314
78978.978978979,-905.728664052018
79079.0790790791,-586.168575376603
79179.1791791792,-856.149248269609
79279.2792792793,-979.046234633378
79379.3793793794,-36.5060958829436
79479.4794794795,-733.899457703817
79579.5795795796,-209.731232906727
79679.6796796797,-903.046747776182
79779.7797797798,-501.332324464152
79879.8798798799,-89.7271227459406
79979.97997998,-394.949877720714
80080.0800800801,-975.191862045264
80180.1801801802,-815.281404084409
80280.2802802803,-629.139230077286
80380.3803803804,-446.996754694554
80480.4804804805,-245.06570570312
80580.5805805806,-44.5609533795529
80680.6806806807,-342.929870550479
80780.7807807808,-109.824801393973
80880.8808808809,-737.999875927464
80980.980980981,-327.590917746528
81081.0810810811,-565.75582868507
81181.1811811812,-28.7344366191299
81281.2812812813,-541.726994510249
81381.3813813814,-505.037422969693
81481.4814814815,-54.2215320316509
81581.5815815816,-516.956650755139
81681.6816816817,-345.608811997163
81781.7817817818,-323.737488952754
81881.8818818819,-37.8642312894566
81981.981981982,-248.621210908618
82082.0820820821,-427.787635433072
82182.1821821822,-135.638834220651
82282.2822822823,-903.644359671287
82382.3823823824,-141.677793373346
82482.4824824825,-77.9593142760927
82582.5825825826,-2.79376907259765
82682.6826826827,-768.610400327041
82782.7827827828,-938.346867838209
82882.8828828829,-666.241926420667
82982.982982983,-641.775252141664
83083.0830830831,-475.259612126782
83183.1831831832,-707.405005070391
83283.2832832833,-454.243109550552
83383.3833833834,-107.220078338344
83483.4834834835,-639.208885292442
83583.5835835836,-726.247749030037
83683.6836836837,-230.243175015524
83783.7837837838,-379.902639114459
83883.8838838839,-31.2990628032126
83983.983983984,-335.977651189842
84084.0840840841,-980.453229827002
84184.1841841842,-734.860661688946
84284.2842842843,-794.707696866642
84384.3843843844,-272.186236650631
84484.4844844845,-957.521399722362
84584.5845845846,-19.7054704651209
84684.6846846847,-6.14179785607039
84784.7847847848,-596.258663257379
84884.8848848849,-486.680980230527
84984.984984985,-74.3377572099569
85085.0850850851,-738.588825118547
85185.1851851852,-342.528564079578
85285.2852852853,-460.694989189387
85385.3853853854,-203.437932555158
85485.4854854855,-257.532734561381
85585.5855855856,-35.3279348971081
85685.6856856857,-23.4280102267971
85785.7857857858,-666.928612396224
85885.8858858859,-566.919410082043
85985.985985986,-489.008307637478
86086.0860860861,-980.636174974322
86186.1861861862,-618.104425051849
86286.2862862863,-866.76340971163
86386.3863863864,-430.635099080201
86486.4864864865,-59.3125095246443
86586.5865865866,-842.46457080247
86686.6866866867,-590.844539624699
86786.7867867868,-801.204793873172
86886.8868868869,-370.768351588802
86986.986986987,-363.171806872509
87087.0870870871,-25.0183518342154
87187.1871871872,-591.696694842658
87287.2872872873,-587.924937483897
87387.3873873874,-618.172528603676
87487.4874874875,-540.751219654705
