x,z
12612.6126126126,-997.108323343235
12712.7127127127,-705.891136167727
12812.8128128128,-465.444298406123
12912.9129129129,-120.49168886174
13013.013013013,-750.76780838519
13113.1131131131,-965.252393633174
13213.2132132132,-866.735524891366
13313.3133133133,-879.763854906495
13413.4134134134,-173.660069090632
13513.5135135135,-287.731413938738
13613.6136136136,-851.303134295524
13713.7137137137,-462.56015231094
13813.8138138138,-997.156944139304
13913.9139139139,-281.09301350152
14014.014014014,-358.178618761483
14114.1141141141,-740.006969268818
14214.2142142142,-546.619757631002
14314.3143143143,-571.447465633206
14414.4144144144,-73.8525923418267
14514.5145145145,-83.2393221689859
14614.6146146146,-197.515675043676
14714.7147147147,-896.807660455755
14814.8148148148,-673.510903166418
14914.9149149149,-607.341218650439
15015.015015015,-51.650913730038
15115.1151151151,-507.845572326513
15215.2152152152,-300.956619358551
15315.3153153153,-240.54219506153
15415.4154154154,-775.995302716858
15515.5155155155,-892.513629570137
15615.6156156156,-53.0695877307744
15715.7157157157,-556.633717064121
15815.8158158158,-151.348426368667
15915.9159159159,-989.336975617186
16016.016016016,-526.210727772235
16116.1161161161,-536.504914084687
16216.2162162162,-712.475427552733
16316.3163163163,-818.733417188445
16416.4164164164,-874.101439730141
16516.5165165165,-621.711511270623
16616.6166166166,-10.6066006646498
16716.7167167167,-222.271518756077
16816.8168168168,-52.6161723929673
16916.9169169169,-514.455600778972
17017.017017017,-892.835875075929
17117.1171171171,-579.624519864938
17217.2172172172,-628.047740341745
17317.3173173173,-144.292964754239
17417.4174174174,-748.615574530254
17517.5175175175,-280.661053351472
17617.6176176176,-868.780219352542
17717.7177177177,-802.124437379511
17817.8178178178,-488.37729521505
17917.9179179179,-973.570420096993
18018.018018018,-527.161593475838
18118.1181181181,-217.558215593604
18218.2182182182,-196.584561318109
18318.3183183183,-17.6922272911859
18418.4184184184,-344.327877807938
18518.5185185185,-835.301090732274
18618.6186186186,-274.665131308236
18718.7187187187,-657.564197117619
18818.8188188188,-169.76996387507
18918.9189189189,-294.629732086559
19019.019019019,-370.610011474454
19119.1191191191,-648.929091359307
19219.2192192192,-567.779430351716
19319.3193193193,-512.237069245594
19419.4194194194,-60.4186495746946
19519.5195195195,-777.825347657081
19619.6196196196,-30.0085729031224
19719.7197197197,-680.376281051223
19819.8198198198,-892.743310813458
19919.9199199199,-371.024630927692
20020.02002002,-623.624793751504
20120.1201201201,-692.674814602502
20220.2202202202,-784.978603424838
20320.3203203203,-632.412551617476
20420.4204204204,-690.286307416231
20520.5205205205,-802.623106724371
20620.6206206206,-375.786537349763
20720.7207207207,-47.873800720334
20820.8208208208,-102.999948421153
20920.9209209209,-540.495650395603
21021.021021021,-849.334908528826
21121.1211211211,-532.469358692025
21221.2212212212,-908.609411431444
21321.3213213213,-89.6554492404187
21421.4214214214,-863.945634037752
21521.5215215215,-857.451577279113
21621.6216216216,-882.895685077356
21721.7217217217,-74.360479631613
21821.8218218218,-342.158889328622
21921.9219219219,-228.213248485717
22022.022022022,-844.40982931266
22122.1221221221,-134.095028783486
22222.2222222222,-881.298225867115
22322.3223223223,-193.673124287959
22422.4224224224,-846.623443854636
22522.5225225225,-207.980966035493
22622.6226226226,-670.539515049947
22722.7227227227,-216.445917197296
22822.8228228228,-64.747280541812
22922.9229229229,-429.125170138828
23023.023023023,-303.078857212504
23123.1231231231,-585.564309530357
23223.2232232232,-245.785567706784
23323.3233233233,-740.052746162883
23423.4234234234,-223.020599723286
23523.5235235235,-0.418554418619488
23623.6236236236,-2.92757503598751
23723.7237237237,-925.698515312847
23823.8238238238,-39.6924092183276
23923.9239239239,-537.074732267187
24024.024024024,-191.614560559284
24124.1241241241,-163.650641879578
24224.2242242242,-697.244840699816
24324.3243243243,-668.721954135551
24424.4244244244,-784.394197805431
24524.5245245245,-522.054229485638
24624.6246246246,-795.818730610508
24724.7247247247,-578.074304134355
24824.8248248248,-515.316002987977
24924.9249249249,-388.879338489
25025.025025025,-580.182314913712
25125.1251251251,-492.929599390661
25225.2252252252,-558.930659818909
25325.3253253253,-854.61440467122
25425.4254254254,-691.459952344642
25525.5255255255,-45.3291833386501
25625.6256256256,-901.059478701778
25725.7257257257,-254.254765166748
25825.8258258258,-555.695682194926
25925.9259259259,-613.240090810479
26026.026026026,-820.170696939968
26126.1261261261,-548.520315817017
26226.2262262262,-26.2707647146376
26326.3263263263,-837.52204591932
26426.4264264264,-960.754925582593
26526.5265265265,-831.157935776156
26626.6266266266,-402.243913604706
26726.7267267267,-503.188734265541
26826.8268268268,-652.647259897615
26926.9269269269,-696.093036814159
27027.027027027,-779.723567517057
27127.1271271271,-878.435831862242
27227.2272272272,-230.011595991402
27327.3273273273,-800.361004453839
27427.4274274274,-753.220312839961
27527.5275275275,-982.335947964916
27627.6276276276,-111.092731213326
27727.7277277277,-716.86390312932
27827.8278278278,-666.686841073409
27927.9279279279,-177.979670541511
28028.028028028,-354.682643899531
28128.1281281281,-389.80725470861
28228.2282282282,-585.080971135393
28328.3283283283,-194.608520158071
28428.4284284284,-173.127291767138
28528.5285285285,-917.873662349211
28628.6286286286,-354.545145663076
28728.7287287287,-68.1263290489469
28828.8288288288,-196.416882544552
28928.9289289289,-503.544279976709
29029.029029029,-392.761307538883
29129.1291291291,-905.307096995696
29229.2292292292,-243.386433363911
29329.3293293293,-232.885766085008
29429.4294294294,-16.0654240742609
29529.5295295295,-450.021806653703
29629.6296296296,-695.529204335602
29729.7297297297,-705.947164691912
29829.8298298298,-459.98986948416
29929.9299299299,-97.7428334615131
30030.03003003,-649.257012904759
30130.1301301301,-627.447390510304
30230.2302302302,-148.959781109661
30330.3303303303,-202.069574686513
30430.4304304304,-662.714229500806
30530.5305305305,-329.446000364183
30630.6306306306,-280.447871880353
30730.7307307307,-411.506530969277
30830.8308308308,-853.56192292146
30930.9309309309,-304.529965147687
31031.031031031,-759.68522740705
31131.1311311311,-547.195290302368
31231.2312312312,-777.820199075778
31331.3313313313,-787.061093147585
31431.4314314314,-943.815771901986
31531.5315315315,-112.632953431476
31631.6316316316,-866.591817087795
31731.7317317317,-849.696097056068
31831.8318318318,-295.131928398125
31931.9319319319,-233.360205710633
32032.032032032,-477.209017374362
32132.1321321321,-191.058529572233
32232.2322322322,-913.986573032044
32332.3323323323,-315.859844374518
32432.4324324324,-108.735567393551
32532.5325325325,-439.280837040678
32632.6326326326,-537.876279023076
32732.7327327327,-49.1762289112416
32832.8328328328,-551.434549032823
32932.9329329329,-591.42886708146
33033.033033033,-275.242916428659
33133.1331331331,-418.425285010378
33233.2332332332,-499.13479246995
33333.3333333333,-613.151009155306
33433.4334334334,-838.278791923476
33533.5335335335,-896.396123904477
33633.6336336336,-486.693753521325
33733.7337337337,-250.733523107393
33833.8338338338,-152.073466670757
33933.9339339339,-622.451733967171
34034.034034034,-858.67118228303
34134.1341341341,-890.745956641038
34234.2342342342,-157.081529826954
34334.3343343343,-596.731135152759
34434.4344344344,-834.784369395094
34534.5345345345,-810.071740991461
34634.6346346346,-797.626229926476
34734.7347347347,-878.405067211178
34834.8348348348,-401.43617547274
34934.9349349349,-837.882959820649
35035.035035035,-626.045988446563
35135.1351351351,-206.990870796284
35235.2352352352,-376.418495792813
35335.3353353353,-708.761638732978
35435.4354354354,-28.7566599503597
35535.5355355355,-283.114770663967
35635.6356356356,-622.332178581867
35735.7357357357,-103.281768246529
35835.8358358358,-369.867447259681
35935.9359359359,-501.143611010092
36036.036036036,-323.6481606143
36136.1361361361,-895.488435097678
36236.2362362362,-701.990724616092
36336.3363363363,-120.552031929737
36436.4364364364,-995.049031944121
36536.5365365365,-943.920833095984
36636.6366366366,-787.382443565062
36736.7367367367,-621.77478780044
36836.8368368368,-950.7110416407
36936.9369369369,-111.088574424958
37037.037037037,-876.916275381363
37137.1371371371,-768.064783283193
37237.2372372372,-685.074217019301
37337.3373373373,-719.249946442907
37437.4374374374,-606.234952324929
37537.5375375375,-135.525958218163
37637.6376376376,-567.766374496598
37737.7377377377,-346.32807761475
37837.8378378378,-678.266234204053
37937.9379379379,-339.118003820807
38038.038038038,-328.326719926241
38138.1381381381,-214.481460228884
38238.2382382382,-371.78361796492
38338.3383383383,-441.077878690069
38438.4384384384,-467.02573219264
38538.5385385385,-264.692247021948
38638.6386386386,-890.156937385867
38738.7387387387,-50.4062548568576
38838.8388388388,-449.142313933986
38938.9389389389,-895.461850053946
39039.039039039,-911.232191774474
39139.1391391391,-159.799047565414
39239.2392392392,-584.351349765583
39339.3393393393,-446.912306840232
39439.4394394394,-973.417633625475
39539.5395395395,-777.11199506651
39639.6396396396,-955.967493929845
39739.7397397397,-236.986118004062
39839.8398398398,-63.7107993607524
39939.9399399399,-229.226718251694
40040.04004004,-781.4212412618
40140.1401401401,-964.83205851896
40240.2402402402,-224.704523777625
40340.3403403403,-884.815112803684
40440.4404404404,-946.833676257941
40540.5405405405,-187.165111266348
40640.6406406406,-620.900977938715
40740.7407407407,-862.571440658419
40840.8408408408,-308.814143418401
40940.9409409409,-171.984946926211
41041.041041041,-724.140544337444
41141.1411411411,-586.113451226687
41241.2412412412,-456.268315830492
41341.3413413413,-453.824452842133
41441.4414414414,-118.311690196181
41541.5415415415,-0.557447587358983
41641.6416416416,-904.227110646201
41741.7417417417,-158.816263945149
41841.8418418418,-846.076282704895
41941.9419419419,-476.68810235527
42042.042042042,-316.05684852478
42142.1421421421,-126.672850329298
42242.2422422422,-672.425002529439
42342.3423423423,-915.106890019374
42442.4424424424,-342.441145871126
42542.5425425425,-204.101530060357
42642.6426426426,-574.631791881211
42742.7427427427,-542.271988015806
42842.8428428428,-377.371123370292
42942.9429429429,-86.1802901192414
43043.043043043,-419.294240821641
43143.1431431431,-641.285941964511
43243.2432432432,-125.991558073706
43343.3433433433,-683.531515326209
43443.4434434434,-831.397788526341
43543.5435435435,-855.01226543273
43643.6436436436,-601.047417926118
43743.7437437437,-803.166801640815
43843.8438438438,-725.131823222728
43943.9439439439,-701.181633957513
44044.044044044,-938.34696876711
44144.1441441441,-188.864743133799
44244.2442442442,-904.147022994675
44344.3443443443,-923.452085853389
44444.4444444444,-724.750748597669
44544.5445445445,-374.092174951941
44644.6446446446,-702.179326459928
44744.7447447447,-183.339606850039
44844.8448448448,-940.068048601911
44944.9449449449,-227.624125710891
45045.045045045,-601.430933902555
45145.1451451451,-26.6284806314451
45245.2452452452,-780.797117784934
45345.3453453453,-299.02771875332
45445.4454454454,-354.329751467553
45545.5455455455,-150.859689480684
45645.6456456456,-446.487612037515
45745.7457457457,-848.883767839895
45845.8458458458,-902.144321576814
45945.9459459459,-423.712742220997
46046.046046046,-271.826833700915
46146.1461461461,-705.063451018019
46246.2462462462,-678.63203474193
46346.3463463463,-777.671765966457
46446.4464464464,-395.563881842679
46546.5465465465,-25.114466870756
46646.6466466466,-959.525722467023
46746.7467467467,-472.885982775281
46846.8468468468,-884.795645988145
46946.9469469469,-867.508527322277
47047.047047047,-861.403548364655
47147.1471471471,-378.916151368301
47247.2472472472,-375.90283851888
47347.3473473473,-615.549943989397
47447.4474474474,-663.265009303507
47547.5475475475,-294.228836197871
47647.6476476476,-103.466923963784
47747.7477477477,-21.0701112474345
47847.8478478479,-148.588381670054
47947.9479479479,-332.677638290461
48048.048048048,-33.8049440890983
48148.1481481481,-732.728320901966
48248.2482482482,-443.152338219479
48348.3483483484,-404.332565558623
48448.4484484484,-92.3960489875975
48548.5485485485,-829.503182732707
48648.6486486486,-927.161347488925
48748.7487487487,-822.750298857133
48848.8488488489,-117.595236082786
48948.9489489489,-170.201161891987
49049.049049049,-794.448289264406
49149.1491491491,-379.213953176075
49249.2492492492,-892.380939462925
49349.3493493494,-628.414353978674
49449.4494494495,-247.223479830805
49549.5495495495,-818.603206581947
49649.6496496496,-547.534215489012
49749.7497497497,-202.641243727197
49849.8498498499,-864.780956399066
49949.94994995,-222.254542121029
50050.05005005,-601.201244422656
50150.1501501501,-246.423851224971
50250.2502502503,-903.020234501569
50350.3503503504,-637.059445925085
50450.4504504505,-144.435052739608
50550.5505505505,-233.877098748447
50650.6506506506,-785.195301311299
50750.7507507508,-870.968878229753
50850.8508508509,-553.851549556793
50950.950950951,-897.776136847503
51051.0510510511,-948.331392308573
51151.1511511511,-299.300560806682
51251.2512512513,-499.49543452885
51351.3513513514,-393.667810902179
51451.4514514515,-949.051626841604
51551.5515515516,-939.608706939764
51651.6516516516,-733.540858091536
51751.7517517518,-350.274380390352
51851.8518518519,-338.600219118852
51951.951951952,-788.953277599342
52052.0520520521,-794.378180220703
52152.1521521521,-351.596238598299
52252.2522522523,-334.241326850748
52352.3523523524,-405.457891300311
52452.4524524525,-559.53806206801
52552.5525525526,-701.443532949193
52652.6526526527,-826.874516161173
52752.7527527528,-467.173068609707
52852.8528528529,-181.003853720168
52952.952952953,-973.675248818539
53053.0530530531,-252.6994414741
53153.1531531532,-466.057595115694
53253.2532532533,-35.329144435391
53353.3533533534,-133.624636580555
53453.4534534535,-80.9180627596251
53553.5535535536,-784.816424643955
53653.6536536537,-180.06209923584
53753.7537537538,-325.994955188202
53853.8538538539,-295.474595198516
53953.953953954,-103.323678822421
54054.0540540541,-942.280916564783
54154.1541541542,-206.513872507007
54254.2542542543,-431.153228077089
54354.3543543544,-50.4592287850282
54454.4544544545,-675.792540872854
54554.5545545546,-110.662299797835
54654.6546546547,-433.987832015943
54754.7547547548,-834.746381944993
54854.8548548549,-96.7795115822594
54954.954954955,-784.418557681164
55055.0550550551,-402.2342976287
55155.1551551552,-645.561257543819
55255.2552552553,-610.709590640476
55355.3553553554,-14.4613814349678
55455.4554554555,-585.364499757113
55555.5555555556,-421.412738177202
55655.6556556557,-35.3410351695272
55755.7557557558,-659.259432668818
55855.8558558559,-778.671076090261
55955.955955956,-176.496822586673
56056.0560560561,-920.087295213827
56156.1561561562,-326.462565051138
56256.2562562563,-282.180681504831
56356.3563563564,-702.025202302734
56456.4564564565,-938.836172696457
56556.5565565566,-830.152031170739
56656.6566566567,-455.004353404523
56756.7567567568,-405.578543963967
56856.8568568569,-988.760368772721
56956.956956957,-278.858526940404
57057.0570570571,-299.947603320199
57157.1571571572,-433.87020599967
57257.2572572573,-439.823590030028
57357.3573573574,-479.276422741704
57457.4574574575,-189.555307257212
57557.5575575576,-497.380554566204
57657.6576576577,-877.22777224911
57757.7577577578,-189.246248119603
57857.8578578579,-6.42808170171638
57957.957957958,-216.302940880812
58058.0580580581,-542.842187624158
58158.1581581582,-529.067728820753
58258.2582582583,-754.022059660092
58358.3583583584,-644.568490076602
58458.4584584585,-682.480300143168
58558.5585585586,-711.942217093364
58658.6586586587,-479.916037897126
58758.7587587588,-283.980062308106
58858.8588588589,-118.207061185309
58958.958958959,-535.663019195054
59059.0590590591,-547.122127680408
59159.1591591592,-822.684496657921
59259.2592592593,-691.854990292818
59359.3593593594,-708.08733515373
59459.4594594595,-183.502936491477
59559.5595595596,-321.497670097828
59659.6596596597,-161.783033059043
59759.7597597598,-741.872266486902
59859.8598598599,-566.716369548547
59959.95995996,-744.591181014893
60060.0600600601,-287.766393088956
60160.1601601602,-94.0284103714202
60260.2602602603,-581.955873434719
60360.3603603604,-85.195916425986
60460.4604604605,-774.977230317729
60560.5605605606,-711.538600090706
60660.6606606607,-20.9612932552306
60760.7607607608,-209.740318383226
60860.8608608609,-677.387358467599
60960.960960961,-453.130426008334
61061.0610610611,-493.216783506609
61161.1611611612,-352.678362991211
61261.2612612613,-611.898274734215
61361.3613613614,-456.869483164923
61461.4614614615,-294.879213314752
61561.5615615616,-837.739856975739
61661.6616616617,-347.724696094871
61761.7617617618,-970.172301757619
61861.8618618619,-402.474516685062
61961.961961962,-524.401464444953
62062.0620620621,-510.356955839351
62162.1621621622,-572.596301848167
62262.2622622623,-893.408982813423
62362.3623623624,-374.900152963217
62462.4624624625,-968.008389083267
62562.5625625626,-353.286251255267
62662.6626626627,-183.943128660673
62762.7627627628,-565.059673301673
62862.8628628629,-693.365731817849
62962.962962963,-519.618067412966
63063.0630630631,-707.809962947082
63163.1631631632,-905.649887003128
63263.2632632633,-876.924423188557
63363.3633633634,-267.614698638356
63463.4634634635,-920.455580914538
63563.5635635636,-189.365770008663
63663.6636636637,-238.330030255842
63763.7637637638,-538.426342998037
63863.8638638639,-133.735714382632
63963.963963964,-227.306645629228
64064.0640640641,-256.529567728572
64164.1641641642,-317.38988301806
64264.2642642643,-132.984022475135
64364.3643643644,-163.999807074764
64464.4644644645,-271.218309152541
64564.5645645646,-345.231654484875
64664.6646646647,-202.977301640904
64764.7647647648,-71.5204464020964
64864.8648648649,-873.480758607382
64964.964964965,-151.874973351407
65065.0650650651,-794.285660662149
65165.1651651652,-946.366462557474
65265.2652652653,-351.434719117068
65365.3653653654,-58.9249089784244
65465.4654654655,-921.386804937558
65565.5655655656,-777.154976220453
65665.6656656657,-249.18649194819
65765.7657657658,-531.702938595328
65865.8658658659,-73.5984646628657
65965.965965966,-851.593799385496
66066.0660660661,-751.320119008553
66166.1661661662,-176.413109874471
66266.2662662663,-826.20596061502
66366.3663663664,-33.6932664625325
66466.4664664665,-17.9437272425933
66566.5665665666,-714.887830381218
66666.6666666667,-924.357922484459
66766.7667667668,-554.883475556743
66866.8668668669,-828.843280548855
66966.966966967,-356.805625381685
67067.0670670671,-306.779068134749
67167.1671671672,-673.833484091782
67267.2672672673,-56.1665327824116
67367.3673673674,-326.808952998504
67467.4674674675,-883.277863657692
67567.5675675676,-411.086141132241
67667.6676676677,-502.165629141264
67767.7677677678,-357.24397661195
67867.8678678679,-988.844576246691
67967.967967968,-464.893180179393
68068.0680680681,-946.818490977071
68168.1681681682,-100.234502443963
68268.2682682683,-319.565508267038
68368.3683683684,-394.329788057747
68468.4684684685,-838.565499748245
68568.5685685686,-160.256766139778
68668.6686686687,-233.172294877731
68768.7687687688,-163.834204911663
68868.8688688689,-568.587160265123
68968.968968969,-152.853188271086
69069.0690690691,-670.626028608535
69169.1691691692,-896.630922593509
69269.2692692693,-674.84825010596
69369.3693693694,-657.949310444615
69469.4694694695,-414.056663660858
69569.5695695696,-655.560797777302
69669.6696696697,-398.033665724544
69769.7697697698,-585.529349110055
69869.8698698699,-811.758449723608
69969.96996997,-681.860541234065
70070.0700700701,-968.45192202341
70170.1701701702,-290.076900951126
70270.2702702703,-15.74854249984
70370.3703703704,-410.126466511967
70470.4704704705,-857.219461653786
70570.5705705706,-982.824470318389
70670.6706706707,-816.172737097142
70770.7707707708,-189.444980074091
70870.8708708709,-39.7314561942173
70970.970970971,-605.913081299329
71071.0710710711,-730.541562267843
71171.1711711712,-48.2247328378924
71271.2712712713,-792.22389223217
71371.3713713714,-395.281814880155
71471.4714714715,-59.7846317685626
71571.5715715716,-620.736459510311
71671.6716716717,-165.191080552447
71771.7717717718,-329.325090628637
71871.8718718719,-269.943964299372
71971.971971972,-541.085718506721
72072.0720720721,-853.726128989867
72172.1721721722,-432.210387873536
72272.2722722723,-578.019080651373
72372.3723723724,-136.477868769156
72472.4724724725,-581.541953880399
72572.5725725726,-671.204221483417
72672.6726726727,-836.939105970475
72772.7727727728,-634.404861958693
72872.8728728729,-211.815371578943
72972.972972973,-906.701427352751
73073.0730730731,-405.145311478949
73173.1731731732,-888.637441072099
73273.2732732733,-575.050711255209
73373.3733733734,-16.7095788731514
73473.4734734735,-540.404498326351
73573.5735735736,-852.652213465756
73673.6736736737,-222.581503267106
73773.7737737738,-637.005188321679
73873.8738738739,-712.481649249424
73973.973973974,-333.730363381571
74074.0740740741,-50.7845234367538
74174.1741741742,-459.341426536502
74274.2742742743,-865.61018556566
74374.3743743744,-775.857374897696
74474.4744744745,-342.019142664712
74574.5745745746,-748.200540227635
74674.6746746747,-624.794220137208
74774.7747747748,-728.094956321912
74874.8748748749,-670.116609108729
74974.974974975,-485.176190351087
75075.0750750751,-573.999813026901
75175.1751751752,-800.387265726815
75275.2752752753,-449.623426229933
75375.3753753754,-276.016165720755
75475.4754754755,-725.840171150578
75575.5755755756,-397.083438305245
75675.6756756757,-388.838020838
75775.7757757758,-605.933626164261
75875.8758758759,-18.5927955091081
75975.975975976,-690.824523374167
76076.0760760761,-463.999097559571
76176.1761761762,-769.097680678766
76276.2762762763,-334.94904844852
76376.3763763764,-162.080784318476
76476.4764764765,-584.709930223771
76576.5765765766,-246.600168500413
76676.6766766767,-98.3956201451706
76776.7767767768,-409.819539247782
76876.8768768769,-823.191381411411
76976.976976977,-163.990426611996
77077.0770770771,-205.676595962828
77177.1771771772,-97.5457891155981
77277.2772772773,-770.131463097913
77377.3773773774,-984.718659111046
77477.4774774775,-441.392460672322
77577.5775775776,-130.627829696952
77677.6776776777,-245.000682275034
77777.7777777778,-866.364268865161
77877.8778778779,-65.7214116154566
77977.977977978,-60.3391484411442
78078.0780780781,-260.01923981977
78178.1781781782,-446.963814024744
78278.2782782783,-675.157505462834
78378.3783783784,-261.485139382988
78478.4784784785,-696.176763775895
78578.5785785786,-555.547146510916
78678.6786786787,-43.00074335326
78778.7787787788,-166.59501834806
78878.8788788789,-586.677501045686
78978.978978979,-509.389108644681
79079.0790790791,-999.366940130689
79179.1791791792,-978.550763831388
79279.2792792793,-764.782787743648
79379.3793793794,-234.238613392499
79479.4794794795,-736.905912661616
79579.5795795796,-666.684634980556
79679.6796796797,-622.232848052993
79779.7797797798,-855.453034611477
79879.8798798799,-548.29754417291
79979.97997998,-905.081746394535
80080.0800800801,-17.7588873453178
80180.1801801802,-585.865233205403
80280.2802802803,-281.123624303919
80380.3803803804,-743.887060436857
80480.4804804805,-215.920573605812
80580.5805805806,-50.9624215401139
80680.6806806807,-281.829135423467
80780.7807807808,-133.529287253715
80880.8808808809,-456.864931393254
80980.980980981,-222.965182384418
81081.0810810811,-553.270383866823
81181.1811811812,-71.1508922606653
81281.2812812813,-97.4936579104896
81381.3813813814,-324.318879566783
81481.4814814815,-628.819727427436
81581.5815815816,-751.725225260689
81681.6816816817,-446.047453242302
81781.7817817818,-231.43324353513
81881.8818818819,-567.738836224289
81981.981981982,-212.885648427823
82082.0820820821,-271.835788899408
82182.1821821822,-175.905430527225
82282.2822822823,-775.60895127398
82382.3823823824,-81.8630451121596
82482.4824824825,-548.726449461824
82582.5825825826,-732.056601185193
82682.6826826827,-653.247482045485
82782.7827827828,-653.034212566022
82882.8828828829,-688.666780529769
82982.982982983,-110.790551396318
83083.0830830831,-357.848385210361
83183.1831831832,-600.944319886572
83283.2832832833,-347.911584981003
83383.3833833834,-812.057909296754
83483.4834834835,-117.228046803109
83583.5835835836,-415.937122702909
83683.6836836837,-794.778737844292
83783.7837837838,-876.722795189703
83883.8838838839,-353.212148279267
83983.983983984,-815.069047122709
84084.0840840841,-123.163293081419
84184.1841841842,-348.026345098499
84284.2842842843,-460.590141752836
84384.3843843844,-455.367780683792
84484.4844844845,-386.112712316905
84584.5845845846,-62.2425193322722
84684.6846846847,-420.73633248776
84784.7847847848,-991.165708676223
84884.8848848849,-808.540304036813
84984.984984985,-549.670337345758
85085.0850850851,-806.739147729783
85185.1851851852,-455.62504733111
85285.2852852853,-587.204988854149
85385.3853853854,-998.786134744191
85485.4854854855,-733.66483335176
85585.5855855856,-466.715838999101
85685.6856856857,-616.418929630231
85785.7857857858,-129.083039164169
85885.8858858859,-896.750041243692
85985.985985986,-166.532217600117
86086.0860860861,-222.409402742846
86186.1861861862,-628.329842287683
86286.2862862863,-494.2306599512
86386.3863863864,-461.078972227451
86486.4864864865,-103.640308065293
86586.5865865866,-88.0810188133678
86686.6866866867,-907.45883735397
86786.7867867868,-398.569941950685
86886.8868868869,-24.4512995771442
86986.986986987,-466.885448655241
87087.0870870871,-858.291383335305
87187.1871871872,-863.568362933589
87287.2872872873,-505.45593266823
87387.3873873874,-487.883202308942
87487.4874874875,-236.818040792021
87587.5875875876,-970.516153384628
